(- (pow (cos (- a b)) 2) (pow (cos (+ a b)) 2))	(* (sin (* 2 a)) (sin (* 2 b)))
(* (* (sec a) (sec b)) (sin (+ a b)))	(+ (tan a) (tan b))
(* (* (sec a) (sec b)) (sin (- a b)))	(- (tan a) (tan b))
(* (* (csc a) (csc b)) (sin (+ a b)))	(+ (cot a) (cot b))
(* (* (csc a) (csc b)) (sin (- a b)))	(- (cot b) (cot a))
(* (* (sec a) (sec b)) (cos (- a b)))	(+ 1 (* (tan a) (tan b)))
(* (* (sec a) (sec b)) (cos (+ a b)))	(- 1 (* (tan a) (tan b)))
(* (* (csc a) (csc b)) (cos (- a b)))	(+ (* (cot a) (cot b)) 1)
(* (* (csc a) (csc b)) (cos (+ a b)))	(- (* (cot a) (cot b)) 1)
(* (* (csc a) (sec b)) (sin (- a b)))	(- 1 (* (cot a) (tan b)))
(* (* (sec a) (csc b)) (sin (+ a b)))	(+ (* (tan a) (cot b)) 1)
(/ (* (sec a) (sec b)) (- 1 (* (tan a) (tan b))))	(sec (+ a b))
(/ (* (sec a) (sec b)) (+ 1 (* (tan a) (tan b))))	(sec (- a b))
(/ (* (sec a) (sec b)) (+ (tan a) (tan b)))	(csc (+ a b))
(/ (* (sec a) (sec b)) (- (tan a) (tan b)))	(csc (- a b))
(/ (* (csc a) (csc b)) (+ (cot a) (cot b)))	(csc (+ a b))
(/ (* (csc a) (csc b)) (- (cot b) (cot a)))	(csc (- a b))
(/ (* (csc a) (csc b)) (+ (* (cot a) (cot b)) 1))	(sec (- a b))
(/ (* (csc a) (csc b)) (- (* (cot a) (cot b)) 1))	(sec (+ a b))
(/ (cos (- a b)) (* (cos a) (sin b)))	(+ (tan a) (cot b))
(/ (cos (+ a b)) (* (cos a) (sin b)))	(- (cot b) (tan a))
(/ (- (cos (- a b)) (cos (+ a b))) (+ (cos (- a b)) (cos (+ a b))))	(* (tan a) (tan b))
(/ (+ (cos (- a b)) (cos (+ a b))) (- (cos (- a b)) (cos (+ a b))))	(* (cot a) (cot b))
(/ (+ (sin (+ a b)) (sin (- a b))) (- (sin (+ a b)) (sin (- a b))))	(/ (tan a) (tan b))
(/ (+ (cot a) (cot b)) (- (cot b) (cot a)))	(/ (sin (+ a b)) (sin (- a b)))
(* (tan (+ a b)) (- 1 (* (tan a) (tan b))))	(+ (tan a) (tan b))
(* (tan (- a b)) (+ 1 (* (tan a) (tan b))))	(- (tan a) (tan b))
(* (cot (+ a b)) (+ (cot a) (cot b)))	(- (* (cot a) (cot b)) 1)
(* (cot (- a b)) (- (cot b) (cot a)))	(+ (* (cot a) (cot b)) 1)
(+ (+ (tan a) (tan b)) (* (tan (+ a b)) (* (tan a) (tan b))))	(tan (+ a b))
(+ (* (tan a) (tan b)) (* (+ (tan a) (tan b)) (cot (+ a b))))	1
(- (* (cot a) (cot b)) (* (+ (cot a) (cot b)) (cot (+ a b))))	1
(/ (- (- (tan (+ a b)) (tan a)) (tan b)) (* (tan a) (tan b)))	(tan (+ a b))
(/ (sin b) (* (cos a) (cos (+ a b))))	(- (tan (+ a b)) (tan a))
(/ (sin b) (* (sin a) (sin (+ a b))))	(- (cot a) (cot (+ a b)))
(/ (sin (* 2 a)) (* (cos (+ a b)) (cos (- a b))))	(+ (tan (+ a b)) (tan (- a b)))
(/ (sin (* 2 b)) (* (cos (+ a b)) (cos (- a b))))	(- (tan (+ a b)) (tan (- a b)))
(/ (sin (* 2 a)) (* (sin (+ a b)) (sin (- a b))))	(+ (cot (- a b)) (cot (+ a b)))
(/ (sin (* 2 b)) (* (sin (+ a b)) (sin (- a b))))	(- (cot (- a b)) (cot (+ a b)))
(+ (* 2 (* (sin a) (cos (+ a b)))) (sin b))	(sin (+ (* 2 a) b))
(- (cos b) (* 2 (* (sin a) (sin (+ a b)))))	(cos (+ (* 2 a) b))
(+ (* (sin (+ a b)) (cos a)) (* (cos (+ a b)) (sin a)))	(sin (+ (* 2 a) b))
(- (* (cos (+ a b)) (cos a)) (* (sin (+ a b)) (sin a)))	(cos (+ (* 2 a) b))
(* 2 (* (sin (+ a b)) (cos (- a b))))	(+ (sin (* 2 a)) (sin (* 2 b)))
(* 2 (* (cos (+ a b)) (sin (- a b))))	(- (sin (* 2 a)) (sin (* 2 b)))
(* 2 (* (cos (+ a b)) (cos (- a b))))	(+ (cos (* 2 a)) (cos (* 2 b)))
(* 2 (* (sin (+ a b)) (sin (- a b))))	(- (cos (* 2 b)) (cos (* 2 a)))
(+ (* (sin a) (cos a)) (* (sin b) (cos b)))	(* (sin (+ a b)) (cos (- a b)))
(- (* (sin a) (cos a)) (* (sin b) (cos b)))	(* (cos (+ a b)) (sin (- a b)))
(* (tan (/ (+ a b) 2)) (cot (/ (- a b) 2)))	(/ (+ (sin a) (sin b)) (- (sin a) (sin b)))
(* (cot (/ (+ a b) 2)) (cot (/ (- a b) 2)))	(/ (+ (cos a) (cos b)) (- (cos b) (cos a)))
(/ (+ (sin a) (sin b)) (- (cos a) (cos b)))	(* -1 (cot (/ (- a b) 2)))
(* (tan (/ (- a b) 2)) (cot (/ (+ a b) 2)))	(/ (- (sin a) (sin b)) (+ (sin a) (sin b)))
(- (+ (pow (sin a) 2) (pow (sin b) 2)) (* 2 (* (* (sin a) (sin b)) (cos (- a b)))))	(pow (sin (- a b)) 2)
(+ (+ (pow (sin a) 2) (pow (sin b) 2)) (* 2 (* (* (sin a) (sin b)) (cos (+ a b)))))	(pow (sin (+ a b)) 2)
(- (+ (pow (cos a) 2) (pow (cos b) 2)) (* 2 (* (* (cos a) (cos b)) (cos (+ a b)))))	(pow (sin (+ a b)) 2)
(- (+ (pow (cos a) 2) (pow (cos b) 2)) (* 2 (* (* (cos a) (cos b)) (cos (- a b)))))	(pow (sin (- a b)) 2)
(/ (- (pow (tan a) 2) (pow (tan b) 2)) (- 1 (* (pow (tan a) 2) (pow (tan b) 2))))	(* (tan (+ a b)) (tan (- a b)))
(/ (- (pow (sin a) 2) (pow (sin b) 2)) (- (pow (cos a) 2) (pow (sin b) 2)))	(* (tan (+ a b)) (tan (- a b)))
(/ (- 1 (* (tan a) (tan b))) (* (sec a) (sec b)))	(cos (+ a b))
(/ (+ (tan a) (tan b)) (* (sec a) (sec b)))	(sin (+ a b))
(/ (+ 1 (* (tan a) (tan b))) (* (sec a) (sec b)))	(cos (- a b))
(/ (- (tan a) (tan b)) (* (sec a) (sec b)))	(sin (- a b))
(/ (+ (cot a) (cot b)) (* (csc a) (csc b)))	(sin (+ a b))
(/ (- (cot b) (cot a)) (* (csc a) (csc b)))	(sin (- a b))
(/ (+ (* (cot a) (cot b)) 1) (* (csc a) (csc b)))	(cos (- a b))
(/ (- (* (cot a) (cot b)) 1) (* (csc a) (csc b)))	(cos (+ a b))
(* 4 (* (sin (/ (+ a b) 2)) (* (cos (/ a 2)) (cos (/ b 2)))))	(+ (sin a) (+ (sin b) (sin (+ a b))))
(* 4 (* (cos (/ a 2)) (* (cos (/ b 2)) (cos (/ (+ a b) 2)))))	(+ 1 (+ (cos a) (+ (cos b) (cos (+ a b)))))
(+ (/ (sin (- a b)) (* (cos a) (cos b))) (+ (/ (sin (- b c)) (* (cos b) (cos c))) (/ (sin (- c a)) (* (cos c) (cos a)))))	0
(+ (/ (sin (- a b)) (* (sin a) (sin b))) (+ (/ (sin (- b c)) (* (sin b) (sin c))) (/ (sin (- c a)) (* (sin c) (sin a)))))	0
(+ (* (sin (+ a b)) (sin (- a b))) (+ (* (sin (+ b c)) (sin (- b c))) (* (sin (+ c a)) (sin (- c a)))))	0
(+ (* (cos (+ a b)) (sin (- a b))) (+ (* (cos (+ b c)) (sin (- b c))) (* (cos (+ c a)) (sin (- c a)))))	0
(+ (* (sin a) (sin (- b c))) (+ (* (sin b) (sin (- c a))) (* (sin c) (sin (- a b)))))	0
(+ (* (cos a) (sin (- b c))) (+ (* (cos b) (sin (- c a))) (* (cos c) (sin (- a b)))))	0
(+ (/ (* (sin (+ a b)) (sin (- a b))) (* (pow (sin a) 2) (pow (sin b) 2))) (+ (/ (* (sin (+ b c)) (sin (- b c))) (* (pow (sin b) 2) (pow (sin c) 2))) (/ (* (sin (+ c a)) (sin (- c a))) (* (pow (sin c) 2) (pow (sin a) 2)))))	0
(+ (/ (* (sin (+ a b)) (sin (- a b))) (* (pow (cos a) 2) (pow (cos b) 2))) (+ (/ (* (sin (+ b c)) (sin (- b c))) (* (pow (cos b) 2) (pow (cos c) 2))) (/ (* (sin (+ c a)) (sin (- c a))) (* (pow (cos c) 2) (pow (cos a) 2)))))	0
(- (+ (tan (- a b)) (+ (tan (- b c)) (tan (- c a)))) (* (tan (- a b)) (* (tan (- b c)) (tan (- c a)))))	0
(+ (* (cot (- a b)) (cot (- b c))) (+ (* (cot (- b c)) (cot (- c a))) (* (cot (- c a)) (cot (- a b)))))	1
(- (+ (+ (* (sin a) (* (cos b) (cos c))) (* (cos a) (* (sin b) (cos c)))) (* (cos a) (* (cos b) (sin c)))) (* (sin a) (* (sin b) (sin c))))	(sin (+ a (+ b c)))
(- (* (cos a) (* (cos b) (cos c))) (+ (* (sin a) (* (sin b) (cos c))) (+ (* (sin a) (* (cos b) (sin c))) (* (cos a) (* (sin b) (sin c))))))	(cos (+ a (+ b c)))
(+ (* (sin (+ a b)) (cos c)) (* (cos (+ a b)) (sin c)))	(sin (+ a (+ b c)))
(- (* (cos (+ a b)) (cos c)) (* (sin (+ a b)) (sin c)))	(cos (+ a (+ b c)))
(- (+ (tan a) (+ (tan b) (tan c))) (* (tan a) (* (tan b) (tan c))))	(/ (sin (+ a (+ b c))) (* (cos a) (* (cos b) (cos c))))
(- (- (- 1 (* (tan a) (tan b))) (* (tan b) (tan c))) (* (tan c) (tan a)))	(/ (cos (+ a (+ b c))) (* (cos a) (* (cos b) (cos c))))
(/ (- (+ (tan a) (+ (tan b) (tan c))) (* (tan a) (* (tan b) (tan c)))) (- (- (- 1 (* (tan a) (tan b))) (* (tan b) (tan c))) (* (tan c) (tan a))))	(tan (+ a (+ b c)))
(- (* (cos (- a b)) (cos (- b c))) (* (sin (- a b)) (sin (- b c))))	(cos (- a c))
(+ (* (sin (- a b)) (cos (- b c))) (* (cos (- a b)) (sin (- b c))))	(sin (- a c))
(/ (+ (tan (- a b)) (tan (- b c))) (- 1 (* (tan (- a b)) (tan (- b c)))))	(tan (- a c))
(- (* (sin a) (cos (- b c))) (* (sin b) (cos (- a c))))	(* (sin (- a b)) (cos c))
(- (* (cos a) (cos (- b c))) (* (cos b) (cos (- a c))))	(* -1 (* (sin (- a b)) (sin c)))
(- (* (cos a) (cos (- b c))) (* (sin a) (sin (- b c))))	(cos (- (+ a b) c))
(+ (* (sin a) (cos (- b c))) (* (cos a) (sin (- b c))))	(sin (- (+ a b) c))
(+ (sin (+ a (+ b c))) (sin (- (+ a b) c)))	(* 2 (* (sin (+ a b)) (cos c)))
(+ (cos (+ a (+ b c))) (cos (- (+ a b) c)))	(* 2 (* (cos (+ a b)) (cos c)))
(- (cos (- (+ a b) c)) (cos (+ a (+ b c))))	(* 2 (* (sin (+ a b)) (sin c)))
(- (sin (+ a (+ b c))) (sin (- (+ a b) c)))	(* 2 (* (cos (+ a b)) (sin c)))
(- (+ (sin (- (+ a b) c)) (+ (sin (- (+ b c) a)) (sin (- (+ c a) b)))) (sin (+ a (+ b c))))	(* 4 (* (sin a) (* (sin b) (sin c))))
(+ (cos (+ a (+ b c))) (+ (cos (- (+ a b) c)) (+ (cos (- (+ b c) a)) (cos (- (+ c a) b)))))	(* 4 (* (cos a) (* (cos b) (cos c))))
(+ (* (cos (+ a b)) (sin c)) (+ (* (cos (+ b c)) (sin a)) (* (cos (+ c a)) (sin b))))	(- (sin (+ a (+ b c))) (* 2 (* (sin a) (* (sin b) (sin c)))))
(+ (* (cos (+ a b)) (cos (- a b))) (+ (* (cos (+ b c)) (cos (- b c))) (* (cos (+ c a)) (cos (- c a)))))	(+ (cos (* 2 a)) (+ (cos (* 2 b)) (cos (* 2 c))))
(+ (* (sin (+ a b)) (cos (- a b))) (+ (* (sin (+ b c)) (cos (- b c))) (* (sin (+ c a)) (cos (- c a)))))	(+ (sin (* 2 a)) (+ (sin (* 2 b)) (sin (* 2 c))))
(* -1 (* 4 (* (sin (/ (- a b) 2)) (* (sin (/ (- b c) 2)) (sin (/ (- c a) 2))))))	(+ (sin (- a b)) (+ (sin (- b c)) (sin (- c a))))
(- (* 4 (* (cos (/ (- a b) 2)) (* (cos (/ (- b c) 2)) (cos (/ (- c a) 2))))) 1)	(+ (cos (- a b)) (+ (cos (- b c)) (cos (- c a))))
